Experimental_index,DP_Group,LA/GA,Polymer_MW,CL Ratio,Drug_Tm,Drug_Pka,Initial D/M ratio,DLC,SA-V,SE,Drug_Mw,Drug_TPSA,Drug_NHA,Drug_LogP,Time,Release
84,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.176,210.5263158,0,130.078,65.72,5,-0.7977,1.16502,0.236975
84,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.176,210.5263158,0,130.078,65.72,5,-0.7977,2.12724,0.365986
84,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.176,210.5263158,0,130.078,65.72,5,-0.7977,3.14415,0.428628
84,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.176,210.5263158,0,130.078,65.72,5,-0.7977,3.96768,0.457999
84,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.176,210.5263158,0,130.078,65.72,5,-0.7977,5.04451,0.495769
84,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.176,210.5263158,0,130.078,65.72,5,-0.7977,6.12396,0.554287
84,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.176,210.5263158,0,130.078,65.72,5,-0.7977,7.13145,0.542237
84,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.176,210.5263158,0,130.078,65.72,5,-0.7977,8.01752,0.567484
84,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.176,210.5263158,0,130.078,65.72,5,-0.7977,9.16109,0.634326
84,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.176,210.5263158,0,130.078,65.72,5,-0.7977,10.0472,0.659572
84,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.176,210.5263158,0,130.078,65.72,5,-0.7977,11.0599,0.689018
84,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.176,210.5263158,0,130.078,65.72,5,-0.7977,12.1367,0.726788
84,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.176,210.5263158,0,130.078,65.72,5,-0.7977,13.0223,0.747885
84,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.176,210.5263158,0,130.078,65.72,5,-0.7977,14.1616,0.78153
84,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.176,210.5263158,0,130.078,65.72,5,-0.7977,15.1733,0.802677
84,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.176,210.5263158,0,130.078,65.72,5,-0.7977,16.123,0.832098
84,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.176,210.5263158,0,130.078,65.72,5,-0.7977,17.2634,0.874042
84,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.176,210.5263158,0,130.078,65.72,5,-0.7977,18.1489,0.895139
84,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.176,210.5263158,0,130.078,65.72,5,-0.7977,19.2279,0.949507
84,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.176,210.5263158,0,130.078,65.72,5,-0.7977,20.178,0.983078
84,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.176,210.5263158,0,130.078,65.72,5,-0.7977,21.1267,1.0042
85,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.261,127.388535,0,130.078,65.72,5,-0.7977,0.0693467,0.0498199
85,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.261,127.388535,0,130.078,65.72,5,-0.7977,0.398809,0.161983
85,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.261,127.388535,0,130.078,65.72,5,-0.7977,0.987339,0.328191
85,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.261,127.388535,0,130.078,65.72,5,-0.7977,2.08249,0.511196
85,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.261,127.388535,0,130.078,65.72,5,-0.7977,3.03948,0.598712
85,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.261,127.388535,0,130.078,65.72,5,-0.7977,4.11788,0.64893
85,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.261,127.388535,0,130.078,65.72,5,-0.7977,5.13218,0.690825
85,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.261,127.388535,0,130.078,65.72,5,-0.7977,6.14438,0.716121
85,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.261,127.388535,0,130.078,65.72,5,-0.7977,7.09299,0.737243
85,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.261,127.388535,0,130.078,65.72,5,-0.7977,8.04003,0.745916
85,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.261,127.388535,0,130.078,65.72,5,-0.7977,9.11791,0.791985
85,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.261,127.388535,0,130.078,65.72,5,-0.7977,10.128,0.800683
85,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.261,127.388535,0,130.078,65.72,5,-0.7977,11.0766,0.821805
85,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.261,127.388535,0,130.078,65.72,5,-0.7977,12.1503,0.834677
85,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.261,127.388535,0,130.078,65.72,5,-0.7977,13.0984,0.851649
85,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.261,127.388535,0,130.078,65.72,5,-0.7977,14.1101,0.872796
85,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.261,127.388535,0,130.078,65.72,5,-0.7977,15.1838,0.885668
85,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.261,127.388535,0,130.078,65.72,5,-0.7977,16.1319,0.902641
85,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.261,127.388535,0,130.078,65.72,5,-0.7977,17.3348,0.94046
85,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.261,127.388535,0,130.078,65.72,5,-0.7977,18.1578,0.965682
85,5-FU-PLGA,1,104000,0,282.5,8.02,0.8,0.261,127.388535,0,130.078,65.72,5,-0.7977,19.1716,1.00343
86,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0614,96.40102828,0.01,325.496,23.47,2,5.34142,0.370551,0.0138162
86,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0614,96.40102828,0.01,325.496,23.47,2,5.34142,0.801555,0.0193166
86,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0614,96.40102828,0.01,325.496,23.47,2,5.34142,1.73015,0.0718624
86,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0614,96.40102828,0.01,325.496,23.47,2,5.34142,3.71062,0.179713
86,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0614,96.40102828,0.01,325.496,23.47,2,5.34142,5.74882,0.257087
86,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0614,96.40102828,0.01,325.496,23.47,2,5.34142,7.78634,0.328921
86,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0614,96.40102828,0.01,325.496,23.47,2,5.34142,9.88806,0.42291
86,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0614,96.40102828,0.01,325.496,23.47,2,5.34142,11.8709,0.55015
86,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0614,96.40102828,0.01,325.496,23.47,2,5.34142,13.8487,0.63584
86,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0614,96.40102828,0.01,325.496,23.47,2,5.34142,15.8893,0.732605
86,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0614,96.40102828,0.01,325.496,23.47,2,5.34142,17.9893,0.812743
86,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0614,96.40102828,0.01,325.496,23.47,2,5.34142,20.0247,0.867957
86,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0614,96.40102828,0.01,325.496,23.47,2,5.34142,21.9977,0.914866
86,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0614,96.40102828,0.01,325.496,23.47,2,5.34142,24.0926,0.953454
86,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0614,96.40102828,0.01,325.496,23.47,2,5.34142,26.1852,0.972651
86,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0614,96.40102828,0.01,325.496,23.47,2,5.34142,28.153,0.97801
87,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0636,94.33962264,0.01,325.496,23.47,2,5.34142,0.370892,0.0165863
87,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0636,94.33962264,0.01,325.496,23.47,2,5.34142,0.741443,0.0304025
87,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0636,94.33962264,0.01,325.496,23.47,2,5.34142,1.84935,0.0413805
87,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0636,94.33962264,0.01,325.496,23.47,2,5.34142,3.8288,0.140921
87,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0636,94.33962264,0.01,325.496,23.47,2,5.34142,5.80825,0.240461
87,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0636,94.33962264,0.01,325.496,23.47,2,5.34142,7.79077,0.364932
87,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0636,94.33962264,0.01,325.496,23.47,2,5.34142,9.89385,0.470001
87,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0636,94.33962264,0.01,325.496,23.47,2,5.34142,11.8771,0.600011
87,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0636,94.33962264,0.01,325.496,23.47,2,5.34142,13.9774,0.68292
87,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0636,94.33962264,0.01,325.496,23.47,2,5.34142,15.9555,0.77138
87,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0636,94.33962264,0.01,325.496,23.47,2,5.34142,17.993,0.843214
87,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0636,94.33962264,0.01,325.496,23.47,2,5.34142,20.0275,0.890118
87,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0636,94.33962264,0.01,325.496,23.47,2,5.34142,22.0619,0.937021
87,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0636,94.33962264,0.01,325.496,23.47,2,5.34142,24.1548,0.958988
87,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0636,94.33962264,0.01,325.496,23.47,2,5.34142,26.1858,0.978192
87,TTD-PLGA,1,28000,0,206,10.28,0.1,0.0636,94.33962264,0.01,325.496,23.47,2,5.34142,28.1534,0.98078
88,TTD-PLGA,1,28000,0,206,10.28,0.1,0.039,74.03751234,0.01,325.496,23.47,2,5.34142,0.123209,0.00276637
88,TTD-PLGA,1,28000,0,206,10.28,0.1,0.039,74.03751234,0.01,325.496,23.47,2,5.34142,0.80469,0.0388144
88,TTD-PLGA,1,28000,0,206,10.28,0.1,0.039,74.03751234,0.01,325.496,23.47,2,5.34142,1.97338,0.0553728
88,TTD-PLGA,1,28000,0,206,10.28,0.1,0.039,74.03751234,0.01,325.496,23.47,2,5.34142,3.83173,0.152423
88,TTD-PLGA,1,28000,0,206,10.28,0.1,0.039,74.03751234,0.01,325.496,23.47,2,5.34142,5.87669,0.263345
88,TTD-PLGA,1,28000,0,206,10.28,0.1,0.039,74.03751234,0.01,325.496,23.47,2,5.34142,7.98504,0.385372
88,TTD-PLGA,1,28000,0,206,10.28,0.1,0.039,74.03751234,0.01,325.496,23.47,2,5.34142,9.96609,0.482411
88,TTD-PLGA,1,28000,0,206,10.28,0.1,0.039,74.03751234,0.01,325.496,23.47,2,5.34142,12.1337,0.593321
88,TTD-PLGA,1,28000,0,206,10.28,0.1,0.039,74.03751234,0.01,325.496,23.47,2,5.34142,14.0468,0.654255
88,TTD-PLGA,1,28000,0,206,10.28,0.1,0.039,74.03751234,0.01,325.496,23.47,2,5.34142,16.1495,0.745727
88,TTD-PLGA,1,28000,0,206,10.28,0.1,0.039,74.03751234,0.01,325.496,23.47,2,5.34142,18.1868,0.814983
88,TTD-PLGA,1,28000,0,206,10.28,0.1,0.039,74.03751234,0.01,325.496,23.47,2,5.34142,20.2231,0.878683
88,TTD-PLGA,1,28000,0,206,10.28,0.1,0.039,74.03751234,0.01,325.496,23.47,2,5.34142,22.0758,0.945178
88,TTD-PLGA,1,28000,0,206,10.28,0.1,0.039,74.03751234,0.01,325.496,23.47,2,5.34142,24.2271,0.967201
88,TTD-PLGA,1,28000,0,206,10.28,0.1,0.039,74.03751234,0.01,325.496,23.47,2,5.34142,26.1928,0.980908
88,TTD-PLGA,1,28000,0,206,10.28,0.1,0.039,74.03751234,0.01,325.496,23.47,2,5.34142,28.2178,0.983498
89,TTD-PLGA,1,8300,0,206,10.28,0.1,0.0576,112.2544434,0.01,325.496,23.47,2,5.34142,0.130102,0.0581597
89,TTD-PLGA,1,8300,0,206,10.28,0.1,0.0576,112.2544434,0.01,325.496,23.47,2,5.34142,0.69291,0.13567
89,TTD-PLGA,1,8300,0,206,10.28,0.1,0.0576,112.2544434,0.01,325.496,23.47,2,5.34142,1.62286,0.199296
89,TTD-PLGA,1,8300,0,206,10.28,0.1,0.0576,112.2544434,0.01,325.496,23.47,2,5.34142,3.67571,0.395782
89,TTD-PLGA,1,8300,0,206,10.28,0.1,0.0576,112.2544434,0.01,325.496,23.47,2,5.34142,5.96424,0.509145
89,TTD-PLGA,1,8300,0,206,10.28,0.1,0.0576,112.2544434,0.01,325.496,23.47,2,5.34142,7.95186,0.675166
89,TTD-PLGA,1,8300,0,206,10.28,0.1,0.0576,112.2544434,0.01,325.496,23.47,2,5.34142,9.99518,0.794091
89,TTD-PLGA,1,8300,0,206,10.28,0.1,0.0576,112.2544434,0.01,325.496,23.47,2,5.34142,12.0358,0.890855
89,TTD-PLGA,1,8300,0,206,10.28,0.1,0.0576,112.2544434,0.01,325.496,23.47,2,5.34142,13.8841,0.923926
89,TTD-PLGA,1,8300,0,206,10.28,0.1,0.0576,112.2544434,0.01,325.496,23.47,2,5.34142,16.1043,0.981892
89,TTD-PLGA,1,8300,0,206,10.28,0.1,0.0576,112.2544434,0.01,325.496,23.47,2,5.34142,18.1955,0.99001
89,TTD-PLGA,1,8300,0,206,10.28,0.1,0.0576,112.2544434,0.01,325.496,23.47,2,5.34142,19.8553,0.989856
89,TTD-PLGA,1,8300,0,206,10.28,0.1,0.0576,112.2544434,0.01,325.496,23.47,2,5.34142,21.8847,0.995209
89,TTD-PLGA,1,8300,0,206,10.28,0.1,0.0576,112.2544434,0.01,325.496,23.47,2,5.34142,24.1596,0.997769
89,TTD-PLGA,1,8300,0,206,10.28,0.1,0.0576,112.2544434,0.01,325.496,23.47,2,5.34142,26.1886,1.00035
89,TTD-PLGA,1,8300,0,206,10.28,0.1,0.0576,112.2544434,0.01,325.496,23.47,2,5.34142,28.2169,0.997395
90,TAA-PEA,0,49000,0,293,11.75,0.2,0.2,267.8571429,0,434.504,93.06,7,2.4188,0.920254,0.241042
90,TAA-PEA,0,49000,0,293,11.75,0.2,0.2,267.8571429,0,434.504,93.06,7,2.4188,2.10406,0.267101
90,TAA-PEA,0,49000,0,293,11.75,0.2,0.2,267.8571429,0,434.504,93.06,7,2.4188,2.94667,0.276873
90,TAA-PEA,0,49000,0,293,11.75,0.2,0.2,267.8571429,0,434.504,93.06,7,2.4188,5.97919,0.309446
90,TAA-PEA,0,49000,0,293,11.75,0.2,0.2,267.8571429,0,434.504,93.06,7,2.4188,10.0189,0.34202
90,TAA-PEA,0,49000,0,293,11.75,0.2,0.2,267.8571429,0,434.504,93.06,7,2.4188,14.0564,0.368078
90,TAA-PEA,0,49000,0,293,11.75,0.2,0.2,267.8571429,0,434.504,93.06,7,2.4188,17.0846,0.387622
90,TAA-PEA,0,49000,0,293,11.75,0.2,0.2,267.8571429,0,434.504,93.06,7,2.4188,20.1127,0.407166
90,TAA-PEA,0,49000,0,293,11.75,0.2,0.2,267.8571429,0,434.504,93.06,7,2.4188,24.1502,0.433225
90,TAA-PEA,0,49000,0,293,11.75,0.2,0.2,267.8571429,0,434.504,93.06,7,2.4188,31.3816,0.472313
90,TAA-PEA,0,49000,0,293,11.75,0.2,0.2,267.8571429,0,434.504,93.06,7,2.4188,37.2656,0.498371
90,TAA-PEA,0,49000,0,293,11.75,0.2,0.2,267.8571429,0,434.504,93.06,7,2.4188,44.3237,0.521173
90,TAA-PEA,0,49000,0,293,11.75,0.2,0.2,267.8571429,0,434.504,93.06,7,2.4188,51.3806,0.540717
90,TAA-PEA,0,49000,0,293,11.75,0.2,0.2,267.8571429,0,434.504,93.06,7,2.4188,65.4933,0.576547
91,CBD-PCL,0,42500,0,66,9.13,0.033333333,0.0321,159.0246488,0.1,314.469,40.46,2,5.8465,0.0961639,0.0675241
91,CBD-PCL,0,42500,0,66,9.13,0.033333333,0.0321,159.0246488,0.1,314.469,40.46,2,5.8465,1.96964,0.347267
91,CBD-PCL,0,42500,0,66,9.13,0.033333333,0.0321,159.0246488,0.1,314.469,40.46,2,5.8465,2.99828,0.463023
91,CBD-PCL,0,42500,0,66,9.13,0.033333333,0.0321,159.0246488,0.1,314.469,40.46,2,5.8465,5.00516,0.610932
91,CBD-PCL,0,42500,0,66,9.13,0.033333333,0.0321,159.0246488,0.1,314.469,40.46,2,5.8465,7.0596,0.78135
91,CBD-PCL,0,42500,0,66,9.13,0.033333333,0.0321,159.0246488,0.1,314.469,40.46,2,5.8465,10.0429,0.92283
91,CBD-PCL,0,42500,0,66,9.13,0.033333333,0.0321,159.0246488,0.1,314.469,40.46,2,5.8465,13.0228,0.990354
91,CBD-PCL,0,42500,0,66,9.13,0.033333333,0.0321,159.0246488,0.1,314.469,40.46,2,5.8465,15.9999,0.996785
92,CBD-PCL,0,42500,0,66,9.13,0.066666667,0.0607,155.5613171,0.1,314.469,40.46,2,5.8465,0.189486,0.073955
92,CBD-PCL,0,42500,0,66,9.13,0.066666667,0.0607,155.5613171,0.1,314.469,40.46,2,5.8465,0.987213,0.22508
92,CBD-PCL,0,42500,0,66,9.13,0.066666667,0.0607,155.5613171,0.1,314.469,40.46,2,5.8465,2.06281,0.350482
92,CBD-PCL,0,42500,0,66,9.13,0.066666667,0.0607,155.5613171,0.1,314.469,40.46,2,5.8465,2.99693,0.434084
92,CBD-PCL,0,42500,0,66,9.13,0.066666667,0.0607,155.5613171,0.1,314.469,40.46,2,5.8465,5.05182,0.614148
92,CBD-PCL,0,42500,0,66,9.13,0.066666667,0.0607,155.5613171,0.1,314.469,40.46,2,5.8465,5.98654,0.710611
92,CBD-PCL,0,42500,0,66,9.13,0.066666667,0.0607,155.5613171,0.1,314.469,40.46,2,5.8465,7.01309,0.78135
92,CBD-PCL,0,42500,0,66,9.13,0.066666667,0.0607,155.5613171,0.1,314.469,40.46,2,5.8465,9.99596,0.913183
92,CBD-PCL,0,42500,0,66,9.13,0.066666667,0.0607,155.5613171,0.1,314.469,40.46,2,5.8465,13.0689,0.980707
93,CBD-PCL,0,42500,0,66,9.13,0.1,0.0899,109.2697141,0.1,314.469,40.46,2,5.8465,0.0961639,0.0675241
93,CBD-PCL,0,42500,0,66,9.13,0.1,0.0899,109.2697141,0.1,314.469,40.46,2,5.8465,1.03387,0.228296
93,CBD-PCL,0,42500,0,66,9.13,0.1,0.0899,109.2697141,0.1,314.469,40.46,2,5.8465,2.90391,0.434084
93,CBD-PCL,0,42500,0,66,9.13,0.1,0.0899,109.2697141,0.1,314.469,40.46,2,5.8465,5.00546,0.617363
93,CBD-PCL,0,42500,0,66,9.13,0.1,0.0899,109.2697141,0.1,314.469,40.46,2,5.8465,7.10805,0.823151
93,CBD-PCL,0,42500,0,66,9.13,0.1,0.0899,109.2697141,0.1,314.469,40.46,2,5.8465,10.0428,0.919614
93,CBD-PCL,0,42500,0,66,9.13,0.1,0.0899,109.2697141,0.1,314.469,40.46,2,5.8465,13.0689,0.980707
93,CBD-PCL,0,42500,0,66,9.13,0.1,0.0899,109.2697141,0.1,314.469,40.46,2,5.8465,16.0462,0.993569
94,CBD-PCL,0,42500,0,66,9.13,0.2,0.1708,117.4168297,0.1,314.469,40.46,2,5.8465,0.0961639,0.0675241
94,CBD-PCL,0,42500,0,66,9.13,0.2,0.1708,117.4168297,0.1,314.469,40.46,2,5.8465,1.03402,0.231511
94,CBD-PCL,0,42500,0,66,9.13,0.2,0.1708,117.4168297,0.1,314.469,40.46,2,5.8465,2.06491,0.395498
94,CBD-PCL,0,42500,0,66,9.13,0.2,0.1708,117.4168297,0.1,314.469,40.46,2,5.8465,3.09385,0.517685
94,CBD-PCL,0,42500,0,66,9.13,0.2,0.1708,117.4168297,0.1,314.469,40.46,2,5.8465,5.05541,0.691318
94,CBD-PCL,0,42500,0,66,9.13,0.2,0.1708,117.4168297,0.1,314.469,40.46,2,5.8465,7.01324,0.784566
94,CBD-PCL,0,42500,0,66,9.13,0.2,0.1708,117.4168297,0.1,314.469,40.46,2,5.8465,9.99492,0.890675
94,CBD-PCL,0,42500,0,66,9.13,0.2,0.1708,117.4168297,0.1,314.469,40.46,2,5.8465,12.9729,0.916399
94,CBD-PCL,0,42500,0,66,9.13,0.2,0.1708,117.4168297,0.1,314.469,40.46,2,5.8465,16.044,0.945338
94,CBD-PCL,0,42500,0,66,9.13,0.2,0.1708,117.4168297,0.1,314.469,40.46,2,5.8465,19.9532,0.993569
95,CBD-PCL,0,42500,0,66,9.13,0.333333333,0.2641,36.71970624,0.1,314.469,40.46,2,5.8465,0.0960144,0.0643087
95,CBD-PCL,0,42500,0,66,9.13,0.333333333,0.2641,36.71970624,0.1,314.469,40.46,2,5.8465,1.12794,0.250804
95,CBD-PCL,0,42500,0,66,9.13,0.333333333,0.2641,36.71970624,0.1,314.469,40.46,2,5.8465,2.0676,0.453376
95,CBD-PCL,0,42500,0,66,9.13,0.333333333,0.2641,36.71970624,0.1,314.469,40.46,2,5.8465,3.05077,0.59164
95,CBD-PCL,0,42500,0,66,9.13,0.333333333,0.2641,36.71970624,0.1,314.469,40.46,2,5.8465,4.12458,0.678457
95,CBD-PCL,0,42500,0,66,9.13,0.333333333,0.2641,36.71970624,0.1,314.469,40.46,2,5.8465,5.98938,0.771704
95,CBD-PCL,0,42500,0,66,9.13,0.333333333,0.2641,36.71970624,0.1,314.469,40.46,2,5.8465,8.03903,0.839228
95,CBD-PCL,0,42500,0,66,9.13,0.333333333,0.2641,36.71970624,0.1,314.469,40.46,2,5.8465,10.0414,0.890675
95,CBD-PCL,0,42500,0,66,9.13,0.333333333,0.2641,36.71970624,0.1,314.469,40.46,2,5.8465,12.0435,0.935691
95,CBD-PCL,0,42500,0,66,9.13,0.333333333,0.2641,36.71970624,0.1,314.469,40.46,2,5.8465,15.0216,0.96463
95,CBD-PCL,0,42500,0,66,9.13,0.333333333,0.2641,36.71970624,0.1,314.469,40.46,2,5.8465,18.1386,0.980707
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,0.426556,0.0105665
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,1.07198,0.042285
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,1.71475,0.0664469
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,2.99015,0.0860557
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,3.84167,0.102655
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,5.11495,0.116218
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,5.96806,0.137351
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,8.09179,0.164491
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,8.9417,0.176556
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,11.4941,0.220307
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,13.1908,0.23537
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,14.6765,0.251949
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,16.5856,0.270028
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,18.2833,0.288112
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,21.6692,0.297078
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,22.9408,0.306108
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,26.537,0.312044
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,30.1358,0.325537
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,33.9456,0.337513
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,38.6079,0.36911
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,43.054,0.387112
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,64.8424,0.422725
96,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01222,3076.923077,0.1,853.918,221.29,15,3.7357,93.1948,0.486856
97,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01262,3529.411765,0.1,853.918,221.29,15,3.7357,0.427621,0.0135891
97,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01262,3529.411765,0.1,853.918,221.29,15,3.7357,1.07358,0.0468189
97,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01262,3529.411765,0.1,853.918,221.29,15,3.7357,2.56306,0.0739779
97,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01262,3529.411765,0.1,853.918,221.29,15,3.7357,3.83847,0.0935867
97,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01262,3529.411765,0.1,853.918,221.29,15,3.7357,5.96167,0.119215
97,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01262,3529.411765,0.1,853.918,221.29,15,3.7357,8.08433,0.143332
97,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01262,3529.411765,0.1,853.918,221.29,15,3.7357,11.0527,0.167424
97,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01262,3529.411765,0.1,853.918,221.29,15,3.7357,13.3857,0.188512
97,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01262,3529.411765,0.1,853.918,221.29,15,3.7357,14.8709,0.203581
97,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01262,3529.411765,0.1,853.918,221.29,15,3.7357,16.5675,0.218643
97,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01262,3529.411765,0.1,853.918,221.29,15,3.7357,18.6854,0.229158
97,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01262,3529.411765,0.1,853.918,221.29,15,3.7357,21.6463,0.232091
97,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01262,3529.411765,0.1,853.918,221.29,15,3.7357,23.1294,0.241114
97,PTX-PLGA,3,108000,0,216.5,10.36,0.02,0.01262,3529.411765,0.1,853.918,221.29,15,3.7357,26.7293,0.25763
